Comment;Province ID;Red;Green;Blue;Province Name;Empire;Kingdom;Duchy;Culture;Religion;Terrain;Climate;Holdings;Capital;Holding 2;Holding 3;Holding 4;Holding 5;Holding 6;Holding 7;;;;
;199;168;171;227;Wizna;Kislev;Ropsmannia;Merya;gospodar;ursun;;severe_winter ;3;Wizna (B);Mogocha;Kstovo;;;;;;;;
;196;42;162;98;Koniecpole;Kislev;Ropsmannia;Rubitia;gospodar;ursun;;severe_winter ;4;Koniecpole (B);Ostrody (T);Gorovny;Tezew;;;;;;;
;198;126;168;99;Jydske;Kislev;Ropsmannia;Rubitia;gospodar;ursun;;severe_winter ;3;Jydske (B);Choika (C);Mikun;;;;;;;;
;160;0;54;80;Zenilev;Kislev;Translynsk;Volkolamsk;ropsmann;northern_gods;;severe_winter ;4;Zenilev (B);Svedora (C);Mosty (T);Vawkavysky;;;;;;;
;159;168;51;207;Ostrosk;Kislev;Translynsk;Volkolamsk;ropsmann;northern_gods;;severe_winter ;4;Ostrosk (B);Iwye (C);Smarhona (T);Novgroduk;;;;;;;
;165;0;69;210;Petrikov;Kislev;Translynsk;Volkolamsk;ropsmann;northern_gods;;severe_winter ;3;Petrikov (B);Vyetka (C);Konyikia;;;;;;;;
;164;168;66;82;Turaw;Kislev;Translynsk;Kozdramask;ropsmann;northern_gods;;severe_winter ;4;Turaw (B);Chachersk (C);Yel'sk (T);Narowlya;;;;;;;
;170;0;84;85;The Golinyi;Kislev;Translynsk;Kozdramask;ropsmann;northern_gods;;severe_winter ;3;Iaryn (B);Dushyka (C);Chazask;;;;;;;;
;162;84;60;81;Tolsol;Kislev;Translynsk;Kozdramask;ungol;northern_gods;;severe_winter ;3;Tolsolvoiska (B);Kamenents (C);Stolina;;;;;;;;
;166;42;72;83;Maja Uvemny;Kislev;Translynsk;Murmask;ropsmann;northern_gods;;severe_winter ;5;Maja Uvemny (B);Rechitsavoisk (C);Mozyra (T);Kirvoska (C);Klichevisk;;;;;;
;161;42;57;208;Tobol;Kislev;Translynsk;Murmask;ungol;northern_gods;;severe_winter ;3;Tobolvoiska (B);Vysokaye (C);Malorita;;;;;;;;
;158;126;48;79;Dzyatlava;Kislev;Translynsk;Osasto;ropsmann;northern_gods;;severe_winter ;4;Dyzatlava (B);Berzovka (C);Oshmyany (T);Skidel;;;;;;;
;156;42;42;78;Dzzijk;Kislev;Translynsk;Osasto;ungol;northern_gods;;severe_winter ;4;Dzzijk (B);Vhajio (C);Sijk (T);Dzhazik;;;;;;;
;157;84;45;206;Hurajik;Kislev;Translynsk;Osasto;ungol;northern_gods;;severe_winter ;4;Hurajik (B);Hjolid (C);Pahany Prava (T);Svislach;;;;;;;
;155;0;39;205;Zoishenk;Kislev;Translynsk;Osasto;ungol;northern_gods;;severe_winter ;4;Zoishenk (B);Hiolvoiska (C);Krepaschia;Piuliva;;;;;;;
;177;84;105;216;Vitzy;Kislev;Translynsk;Vitzy;ropsmann;northern_gods;;severe_winter ;4;Vitzy (B);Miory (C);Braslav (T);Tolocin;;;;;;;
;167;84;75;211;Crags of Shargun;Kislev;Translynsk;Vitzy;ungol;northern_gods;;severe_winter ;2;Krovas (B);Pradeshynya;;;;;;;;;
;163;126;63;209;Goranitch;Kislev;Translynsk;Vitzy;ropsmann;northern_gods;;severe_winter ;4;Goranitch (B);Lyakhovichi (C);Kossovo (T);Raion;;;;;;;
;176;42;102;88;Grovod Forest;Kislev;Translynsk;Vitzy;ropsmann;northern_gods;;severe_winter ;4;Andreapolis (B);Kotelnikovovik (C);Lysvanash (T);Mezenisky;;;;;;;
;168;126;78;84;Oduin Wood;Kislev;Translynsk;Vitzy;ungol;northern_gods;;severe_winter ;2;Oduin (B);Sharegrav;;;;;;;;;
;178;126;108;89;Megion;Kislev;Translynsk;Zeya;ropsmann;northern_gods;;severe_winter ;4;Megion (B);Novy Urengoy (C);Petrov Vol;Sol-Illetsk;;;;;;;
;179;168;111;217;Zeya;Kislev;Translynsk;Zeya;ungol;northern_gods;;severe_winter ;4;Zeya (B);Terek (T);Sudzha (B);Semiluki;;;;;;;
;169;168;81;212;Zhedevka;Kislev;Translynsk;Zeya;ungol;northern_gods;;severe_winter ;4;Zhedevka (B);Dagnyper (C);Myadel (T);Krupki;;;;;;;
;182;84;120;91;Praag;Kislev;Volkova;Praag;ungol;northern_gods;farmlands;severe_winter ;5_7;Praag (B) { holy_site = ursun | holy_site = northern_gods };Uskovic (C);Gutaidra (T);Chaglev (C);Ivanovo (T);Zhabinkha;Lynskdok;;;;
;171;42;87;213;Kacirk;Kislev;Volkova;Praag;ungol;northern_gods;;severe_winter ;3;Kacirk (B);Uzdagrad (C);Kopyl;;;;;;;;
;183;126;123;219;Volksgrad;Kislev;Volkova;Praag;ungol;northern_gods;;severe_winter ;4;Volksgrad (B);Logoysk (C);Kletsk (T);Lyuban;;;;;;;
;942;2;81;135;Zvyagino;Kislev;Volkova;Praag;ungol;northern_gods;;severe_winter ;4;Repkagorod (B);Zvyagino (C);Blekpol;Omegelgrad;;;;;;;
;180;0;114;90;Bolgasgrad;Kislev;Volkova;Bolgasgrad;ungol;northern_gods;;severe_winter ;4_6;Bolgasgrad (B);Krasicyno (C);Ammatus (T);Tartu (T);Yvegka;Baiyn;;;;;
;186;42;132;93;Arzamas;Kislev;Volkova;Bolgasgrad;gospodar;northern_gods;;severe_winter ;3;Arzamas (B);Elista (C);Engels;;;;;;;;
;181;42;117;218;Salair;Kislev;Volkova;Bolgasgrad;ungol;northern_gods;;severe_winter ;4;Salair (B);Podolsky (C);Novy Oskol (T);Neya;;;;;;;
;188;126;138;94;Tesov;Kislev;Volkova;Dukhyls;gospodar;northern_gods;;severe_winter ;4;Tesov (B);Shatsk (C);Moraveny (T);Mikhaylov;;;;;;;
;184;168;126;92;Dukhyls Forest;Kislev;Volkova;Dukhyls;gospodar;northern_gods;;severe_winter ;2;Korocha (B);Galich;;;;;;;;;
;194;168;156;97;Dukhyls Spirits;Kislev;Volkova;Dukhyls;gospodar;ursun;;severe_winter ;2;Plesk (T);Luga;;;;;;;;;
;185;0;129;220;Novehozy;Kislev;Volkova;Dukhyls;ungol;northern_gods;;severe_winter ;3;Novehozy (B);Dmitrov (C);Asha;;;;;;;;
;189;168;141;222;Ob;Kislev;Volkova;Dukhyls;gospodar;northern_gods;;severe_winter ;3;Ob (B);Pochep (C);Shali;;;;;;;;
;173;126;93;214;Stolbstyvoisk;Kislev;Volkova;Lynsk;ungol;northern_gods;;severe_winter ;3;Stolbstyvoisk (B);Smolevichi (C);Raionvioisk;;;;;;;;
;172;84;90;86;Fanipalo;Kislev;Volkova;Lynsk;ropsmann;northern_gods;;severe_winter ;3;Fanipalo (B);Berezinograd (C);Zaslavl;;;;;;;;
;174;168;96;87;Forest of Borisov;Kislev;Volkova;Lynsk;ungol;northern_gods;;severe_winter ;3;Borisovo (B);Oblastobivk;Klichevik;;;;;;;;
;190;0;144;95;Staslav;Kislev;Volkova;Staslav;gospodar;northern_gods;;severe_winter ;5;Vologda (B);Gorodec (C);Ursun's Teeth (T) { holy_site = ursun|holy_site = northern_gods };Kobrin (C);Laaniste;;;;;;
;187;84;135;221;Izobilny;Kislev;Volkova;Staslav;gospodar;northern_gods;;severe_winter ;4;Izobilny (B);Kotlas (C);Lipki;Novoaltaysk;;;;;;;
;193;126;153;224;Uvetsyn;Kislev;Volkova;Staslav;gospodar;ursun;;severe_winter ;4;Uvetsyn (B);Rossosh (C);Onega;Norilsk;;;;;;;
;1334;169;153;42;Naggarond;Naggaroth;Naggarond;Naggarond;naggarondi;cytharai;;severe_winter ;6_7;Naggarond (B);Urlnath (C);Aln Karond (T) { holy_site = cytharai | holy_site = atharti | holy_site = anath_raema | holy_site = cult_of_pleasure };Ghalvin (B);Cyndinsel (C);Naggrun Hag (T);Naggrun (B);;;;
NAGGAROTH;1344;169;183;47;Tullich;Naggaroth;Naggarond;Narum;naggarondi;cytharai;;severe_winter ;4_4;Tullich (B);Menkoer (C);Ark Karond (T);Clar Harbhui (B);Barylno;Rayth;Tablaine;;;;
;1357;85;9;181;Eamis Kal;Naggaroth;Naggarond;Narum;naggarondi;cytharai;;severe_winter ;3_3;Eamis Kal (B);Nanot (T);Hag Valhiriin (B);Naggarandarth;Drevhyno;Morathin;Hastil;;;;
;1355;1;3;180;Ganthar;Naggaroth;Naggarond;Narum;naggarondi;cytharai;;severe_winter ;3_3;Ganthar (B);Koerkuron Kar (T);Elehor Karond (C);Qarawaith;Gilvvulis;Eliras;Valensyl;;;;
;1353;127;210;179;Qarondi;Naggaroth;Naggarond;Qar;naggarondi;cytharai;;severe_winter ;2;Qarondi (B);Gielvhinnem (B);Drachoris;Naggarat;Ivroadeni;Laresenther;Gesfir;;;;
;1352;85;207;51;Anexx;Naggaroth;Naggarond;Qar;naggarondi;cytharai;;severe_winter ;3_3;Anexx (B);Undrubael (B);Ghar Kabar (T);Ghar Atharn;Redaor;Ilsaeth;Myrkos;;;;
;1345;1;186;175;Drakun;Naggaroth;Naggarond;Qar;naggarondi;cytharai;;severe_winter ;3_3;Drakun (B);Drakunark (B);Kar Doltharn (T);Feruyna;Nidelus;Alyth;Lanfenronneth;;;;
;1362;85;24;56;Kheyley;Naggaroth;Naggarond;Soudenstar;naggarondi;cytharai;;severe_winter ;4_4;Kheyley (B);Kelathyn (C);Haglrond (C);Ankor Kar (T);Reloharian;Lilroit;Iyralsinath;;;;
;1363;127;27;184;Wryn;Naggaroth;Naggarond;Soudenstar;naggarondi;cytharai;;severe_winter ;3_3;Wryn (B);Shrond (C);Klathryn Graef (T);Osaiwaith;Adrilvan;Drazial;Braedan;;;;
;1372;85;54;61;Marr;Naggaroth;Naggarond;Traithmarch;autarri;anath_raema;;severe_winter ;4_4;Marr (B);Karn (B);Dekahur Hag (C);Untherael (T);Quies;Serin;Aeman;;;;
;1338;127;165;44;Draich Arkoth;Naggaroth;Naggarond;Traithmarch;naggarondi;cytharai;;severe_winter ;2;Draich Arkoth (B);Kaelos (C);Kantharlu;Relain;Noraenc;Neta;Banerlei;;;;
;1336;43;159;43;Mael Kabal;Naggaroth;Naggarond;Traithmarch;naggarondi;cytharai;;severe_winter ;5_5;Mael Kabal (B);Selethael (T);Inkhar Karond (C);Karond Asarm (C);Khyiagh (B);Lothrinam;Meuloseos;;;;
;1335;1;156;170;Ulgarth;Naggaroth;Naggarond;Traithmarch;naggarondi;cytharai;;severe_winter ;5_5;Ulgarth Nar (B);Fuerthil Karond (T);Rhukavond (B);Ayxxi (C);Sain Ganeth (C);Laithikir;Antain;;;;
;1486;169;81;72;Khymerica;Naggaroth;Abyskhar;Abyskhar;autarri;anath_raema;;severe_winter ;3_3;Khymerica Spire (U);Skarix;Wrake;Drallen;Savirven;Arelras;Yasmis;;;;
;1484;1;30;165;Rothkar;Naggaroth;Abyskhar;Abyskhar;autarri;anath_raema;;severe_winter ;3_3;Rothkar Spire (U);Ashen Hold;Felstorm Crown;Rothenfal;Llerrasea;Celnal;Matis;;;;
;1464;86;51;201;Clarak;Naggaroth;Abyskhar;Daegonstrand;autarri;anath_raema;;severe_winter ;2;Clarak Spire (U);Malleum;Hyjaris;Hag Helles;Biralamu;Lillaen;Fernier;;;;
;1469;86;66;76;Storag Kor;Naggaroth;Abyskhar;Daegonstrand;autarri;anath_raema;;severe_winter ;3_3;Storag Kor (U);Hyral Fortress;Fuurem;Urnith;Serlas;Ellisyrior;Rakarth;;;;
;1487;27;102;219;Vindicus;Naggaroth;Abyskhar;Daegonstrand;autarri;anath_raema;;severe_winter ;2;Vindicus (U);Ranthun;Ghalavar;Turumwaith;Hlavvise;Virik;Riinerai;;;;
;1488;101;93;90;Zardok;Naggaroth;Abyskhar;Daegonstrand;autarri;anath_raema;;severe_winter ;2;Zardok (U);Onyxir;Tuiroum;Bemlvis;Theman;Mathrendis;Xuros;;;;
;1478;44;93;208;Shroktak;Naggaroth;Abyskhar;Caergarn;autarri;anath_raema;;severe_winter ;4_4;Shroktak (U);Carn Orru;Tayhure;Naryss;Tamndreri;Erseos;Geniele;;;;
;1407;85;159;206;Cragroth;Naggaroth;Abyskhar;Caergarn;autarri;anath_raema;;severe_winter ;3_3;Cragroth Deep (U);Khourime;Anast Clast;Cyrandar;Nyraeloth;Lithdhil;Devak;;;;
;1477;2;90;80;Drackla;Naggaroth;Abyskhar;Caergarn;autarri;anath_raema;;severe_winter ;4_4;Drackla Spire (U);Lukaer;Aranc;Yestar;Seniyna;Darthar;Venen;;;;
;1448;44;3;193;Eldar;Naggaroth;Abyskhar;Caergarn;autarri;anath_raema;;severe_winter ;3_3;Eldar Spire (U);Tethys;Thorondoth;Alnstir;Gobingi;Ararnaelne;Vorathis;;;;
;1446;170;210;192;Clar Karond;Naggaroth;Clar Karond;Clar Karond;clari;cytharai;;normal_winter;5_6;Clar Karond;Shobh Klath (C);Tosirmour (B);Hag Tosir (C);Anast Kar (T);Morotir;Valish;;;;
;1457;2;30;70;Charix;Naggaroth;Clar Karond;Charix;clari;cytharai;;normal_winter;2;Charix (B);Glaurung (T);Vuard;Hag Naggaron;Drenerea;Evarnene;Xiniktoz;;;;
;1395;1;123;200;Arkon;Naggaroth;Clar Karond;Charix;clari;cytharai;;normal_winter;2;Arkon (B);Chamoan (T);Kelathiim;Dinyveni;Vavvion;Gloraneth;Telmarys;;;;
;1409;169;165;207;Menakon;Naggaroth;Clar Karond;Gorghast;clari;cytharai;;normal_winter;3_3;Menakon (B);Sariourmen (T);Zizarag (C);Rarvel;Almaynea;Narnaila;Koridrel;;;;
;1402;85;144;76;Khoulith;Naggaroth;Clar Karond;Gorghast;clari;cytharai;;normal_winter;4_4;Khoulith (B);Kythos Anar (C);Phobos (B);Azulknibazar (T);Teriari;Morag;Salandria;;;;
;1400;1;138;75;Mystis;Naggaroth;Clar Karond;Gorghast;clari;cytharai;;normal_winter;3_3;Mystis (B);Dienrath (B);Chrysophy (T);Rivvani;Muldnili;Yldrian;Gloranam;;;;
;1442;2;198;190;Erux;Naggaroth;Clar Karond;Khali;clari;cytharai;;normal_winter;2;Erux (B);Karond Maibd (B);Zaravok;Virvius;Soviassa;Sanik;Kehmor;;;;
;1394;169;120;72;Ichorbel;Naggaroth;Clar Karond;Khali;clari;cytharai;;normal_winter;2;Ichorbel (B);Ikrunil (B);Karkul;Adrylno;Arelvam;Kyreorl;Ridolraam;;;;
;1452;2;15;195;Sylus Mar;Naggaroth;Clar Karond;Sylus;clari;cytharai;;normal_winter;3_3;Sylus Mar (B);Bauglir (T);Karchorath (B);Ryonalen;Adandrus;Arelyn;Killieth;;;;
;1453;44;18;68;Carne;Naggaroth;Clar Karond;Sylus;clari;cytharai;;normal_winter;2;Hag Las (B);Thurinwethil (C);Sheravond;Belyelus;Naslnor;Vexos;Balneth;;;;
;1447;2;0;65;Xerond;Naggaroth;Clar Karond;Sylus;clari;cytharai;;normal_winter;2;Xerond (B);Khaeloath (C);Naggoran;Casloth;Banhal;Scilla;Kazeknuy;;;;
;1337;85;162;171;Tulrach;Naggaroth;Clar Karond;Verix;clari;cytharai;;normal_winter;4_4;Tulrach (B);Giehvaen (C);Nihillah (B);Aethyn (C);Urnsevanni;Vorenthal;Giedralas;;;;
;1456;170;27;197;Calamis;Naggaroth;Clar Karond;Verix;clari;cytharai;;normal_winter;2;Calamis (B);Othbrauko (C);Juilinkar;Mandrar;Nelvori;Caemfanfynn;Savinia;;;;
;1455;128;24;69;Eamak;Naggaroth;Clar Karond;Verix;clari;cytharai;;normal_winter;2;Eamak (B);Eamak Hag (C);Rhuithav;Hlararys;Kattanua;Inahan;Evairnaena;;;;
;1454;86;21;196;Lechi;Naggaroth;Clar Karond;Verix;clari;cytharai;;normal_winter;3_3;Lechi (B);Lungorthin (T);Othrod (T);Nevastwaoth;Graef Naggar;Nyethan;Yrrensasar;;;;
;1369;169;45;187;Ghrond;Naggaroth;Ghrond;Ghrond;ghrondari;atharti;;severe_winter ;5_6;Ghrond;Ganthar Graef (C);Arkoth Ghrond (B);Tyrkaelathin (T) { holy_site = cytharai | holy_site = atharti | holy_site = anath_raema | holy_site = cult_of_pleasure };Ruath Kar (C);Rienbien;Khalaeth;;;;
;1375;1;63;190;Elu Anath;Naggaroth;Ghrond;Ghrond;ghrondari;atharti;;severe_winter ;2;Elu Anath (B);Ulkar (C);Kyrast;Nertisi;Edibiba;Tuern;Yamek;;;;
;1374;169;60;62;Har Narzul;Naggaroth;Ghrond;Ghrond;ghrondari;atharti;;severe_winter ;4_4;Har Narzul (B);Yeth (C);Graef Far (B);Phaeros (T);Lothtrys;Kayath;Tarsisa;;;;
;1373;127;57;189;Senthar;Naggaroth;Ghrond;Ghrond;ghrondari;atharti;;severe_winter ;3_3;Senthar (B);Skorn (C);Keikal (C);Asael;Gorsaisil;Umryel;Cirryel;;;;
;1376;43;66;63;Sinnibar;Naggaroth;Ghrond;Ghrondaar March;ghrondari;cytharai;;severe_winter ;4_4;Sinnibar (B);Kiroth (T);Clar Kath (T);Dalak Hag (B);Tanesoa;Malagurn;Gilveran;;;;
;1371;43;51;188;Daemos;Naggaroth;Ghrond;Ghrondaar March;ghrondari;cytharai;;severe_winter ;3_3;Daemos (B);Artoura (B);Maibdethlas (T);Uinthar;Pathalon;Kathandris;Karandona;;;;
;1359;169;15;182;Muthris;Naggaroth;Ghrond;Ghrondaar March;naggarondi;cytharai;;severe_winter ;3_3;Muthris (B);Daras Kar (T);Skarn (B);Kuuwaith;Levadoed;Gaesthar;Urian;;;;
;1370;1;48;60;Thaluun;Naggaroth;Ghrond;Ghrondaar March;ghrondari;atharti;;severe_winter ;3_3;Thaluun (B);Melymarod (C);Tanknyead (T);Naggau;Alba;Miridith;Skrumar;;;;
;1358;127;12;54;Zhulthis;Naggaroth;Ghrond;Ghrondaar March;naggarondi;cytharai;;severe_winter ;3_3;Zhulthis (B);Vothrarn (B);Karond Tull (C);Juthain;Decilron;Hithbaire;Hauclir;;;;
;1377;85;69;191;Felkarn;Naggaroth;Ghrond;Sarthyk Rift;autarri;anath_raema;;severe_winter ;2;Felkarn (B);Aryryn (T);Raethpar;Khar Harag;Hirine;Hethfir;Kriss;;;;
;1378;127;72;64;Avitak;Naggaroth;Ghrond;Sarthyk Rift;autarri;anath_raema;;severe_winter ;2;Avitak (B);Raekyn (B);Indarl;Phakos;Veressa;Drai;Mathbien;;;;
;1361;43;21;183;Tharn;Naggaroth;Ghrond;Zardoz;autarri;anath_raema;;severe_winter ;3_3;Tharn (B);Tosirban (C);Vuthad Graef (T) { holy_site = cytharai | holy_site = atharti | holy_site = anath_raema | holy_site = cult_of_pleasure };Xenostaen;Jalinda;Limith;Fanoraithe;;;;
;1364;169;30;57;Ansar Har;Naggaroth;Ghrond;Zardoz;autarri;anath_raema;;severe_winter ;4_4;Ansar Har (B);Gaine (C);Klath Ban (B);Draninym (T);Zerane;Aeththill;Aniduria;;;;
;1368;127;42;59;Har Kaldra;Naggaroth;Ghrond;Zardoz;autarri;anath_raema;;severe_winter ;3_3;Oriour Har (B);Lakelui Kar (C);Ruathmour (B);Kawain;Arishok;Lernaesil;Laenailn;;;;
;1366;43;36;58;Sunder;Naggaroth;Ghrond;Zardoz;autarri;anath_raema;;severe_winter ;2;Sunder (B);Ulthin Kar (T) { holy_site = cytharai | holy_site = atharti | holy_site = anath_raema | holy_site = cult_of_pleasure };Phaerine;Kaelthas;Harganul;Exaxa;Urathion;;;;
;1367;85;39;186;Tarant;Naggaroth;Ghrond;Zardoz;autarri;anath_raema;;severe_winter ;2;Tarant (B);Hag Naggrarl (C);Aetharaz;Hithdek;Onix;Doryst;Khorana;;;;
;1420;1;198;85;Hag Graef;Naggaroth;Hag Graef;Hag Graef;graefi;cytharai;;severe_winter ;5_6;Hag Graef;Klath Mar (T);Khyrkan Kar (B);Kathiagh (T);Athiag Kar (C);Altheillis;Sindiene;;;;
;1421;43;201;213;Lorn;Naggaroth;Hag Graef;Hag Graef;graefi;cytharai;;severe_winter ;2;Lorn (B);Shobhiagh (C);Ghuhramak;Relmendos;Pestarphene;Imoir;Talonriel;;;;
;1392;85;114;71;Grael;Naggaroth;Hag Graef;Hag Graef;graefi;cytharai;;severe_winter ;3_3;Grael (B);Trein (T);Aenar Hag (B);Ralavion;Henom;Maelthraen;Caethine;;;;
;1417;85;189;211;Charos;Naggaroth;Hag Graef;Hag Graef;graefi;cytharai;;severe_winter ;2;Charos (B);Clar Eather (T);Eatherag;Valeheloth;Thimnil;Metus;Malekin;;;;
;1365;1;33;185;Ang Korsyth;Naggaroth;Hag Graef;Korsyth;graefi;cytharai;;severe_winter ;4_4;Ang Korsyth (B);Vechael (C);Uriathan Kar (T);Karond Yirrath (T);Relvmalen;Nienwiola;Urath;;;;
;1412;85;174;81;Ankuan;Naggaroth;Hag Graef;Korsyth;graefi;cytharai;;severe_winter ;3_3;Ankuan (B);Nagharb (C);Dhenchar (C);Nagarii;Drathis;Hellebron;Ranwaina;;;;
;1354;169;0;52;Graef Kalla;Naggaroth;Hag Graef;Korsyth;graefi;cytharai;;severe_winter ;4_4;Graef Kalla (B);Garl (T);Hag Druhaell (B);Korne (T);Banrel;Fueris;Fandtil;;;;
;1351;43;204;178;Kythas;Naggaroth;Hag Graef;Korsyth;graefi;cytharai;;severe_winter ;2;Kythas (B);Rochur (B);Rocharath;Sedafass;Kurganoth;Taenia;Haydion;;;;
;1422;85;204;86;Kiriis;Naggaroth;Hag Graef;Vektyn;graefi;cytharai;;severe_winter ;2;Tosirondh (B);Iamparth (B);Tosironik;Edranis;Taradris;Razukok;Theine;;;;
;1360;1;18;55;Uruyl Vekt;Naggaroth;Hag Graef;Vektyn;graefi;cytharai;;severe_winter ;3_3;Uruyl Vekt (B);Asorain (C);Karond Ulrin (C);Tetisith;Charabide;Galdwe;Tabenlae;;;;
;1393;127;117;199;Har Ganeth;Naggaroth;Har Ganeth;Har Ganeth;ganethi;cytharai;;severe_winter ;5_6;Har Ganeth;Yuerl (C);Unthaer (C);Urinath (B);Dalakk (T) { holy_site = cytharai | holy_site = atharti | holy_site = anath_raema | holy_site = cult_of_pleasure };Khallon;Torrel;;;;
;1341;43;174;173;Ang Torath;Naggaroth;Har Ganeth;Har Ganeth;ganethi;cytharai;;severe_winter ;4_4;Ang Torath (B);Klarholn (C);Angrad Kar (C);Nagh Arkoth (B);Forlayn;Avairniera;Finolelle;;;;
;1397;85;129;201;Syth;Naggaroth;Har Ganeth;Har Ganeth;ganethi;cytharai;;severe_winter ;2;Syth (B);Xarzil (C);Mumrath;Givyroth;Movihev;Eviendaelne;Erod;;;;
;1398;127;132;74;Merkion;Naggaroth;Har Ganeth;Har Ganeth;ganethi;cytharai;;severe_winter ;3_3;Merkion (B);Linael Kar (C);Litche (B);Veleys;Merno;Ruthsoneth;Halkis;;;;
;1408;127;162;79;Sondal;Naggaroth;Har Ganeth;Har Ganeth;ganethi;cytharai;;severe_winter ;3_3;Sondal (B);Sprite (T);Llana (C);Jiubthan;Daleor;Faenaira;Riabbmair;;;;
;1340;1;171;45;Massylath;Naggaroth;Har Ganeth;Khand;ganethi;cytharai;;severe_winter ;5_5;Massylath (B);Hagain (C);Ghorhovel (T);Malice (T);Kuvashor (B);Caelthan;Vokem;;;;
;1396;43;126;73;Qursin;Naggaroth;Har Ganeth;Khand;ganethi;cytharai;;severe_winter ;2;Qursin (B);Unradin (T);Nagastar;Arvvalo;Treame;Olisarra;Ruthsolei;;;;
;1414;169;180;82;Ourabur;Naggaroth;Har Ganeth;Khand;ganethi;cytharai;;severe_winter ;2;Ourabur (B);Lolth (T);Loltharin;Diryni;Hlasthyn;Hathdror;Nagairas;;;;
;1339;169;168;172;Yethis;Naggaroth;Har Ganeth;Khand;ganethi;cytharai;;severe_winter ;4_4;Yethis (B);Korl (T);Aerlith (T);Zhabarr (B);Rilvram;Aenannann;Yurias;;;;
;1404;169;150;77;Kar Mai;Naggaroth;Har Ganeth;Khand;ganethi;cytharai;;severe_winter ;2;Kar Mai (B);Khalystryx (T);Khalabarg;Farndos;Durthane;Tanles;Talfintar;;;;
;1415;1;183;210;Dhymar Arond;Naggaroth;Har Ganeth;Dhymar;ganethi;cytharai;;severe_winter ;4_4;Dhymar Arond (B);Draoi Arond (B);Kommos (T);Qazar (C);Maryvu;Indeorl;Kulvorath;;;;
;1379;169;75;192;Yen Graef;Naggaroth;Har Ganeth;Dhymar;ganethi;cytharai;;severe_winter ;2;Yen Graef (B);Yen Arkoth (T);Zarwaith;Anasnniu;Darveleth;Pelenar;Citast;;;;
;1380;1;78;65;Zanziar;Naggaroth;Har Ganeth;Dhymar;ganethi;cytharai;;severe_winter ;2;Zanziar (B);Klath Kheir (C);Nharn;Droalnim;Arysethyl;Riissildys;Vereor;;;;
;1416;43;186;83;Naugis;Naggaroth;Har Ganeth;Felrime;autarri;anath_raema;;severe_winter ;3_3;Naugis (B);Nudos Hag (C);Xavia (C);Channai;Nivovin;Mornaen;Nenmael;;;;
;1418;127;192;84;Yumarrak;Naggaroth;Har Ganeth;Felrime;autarri;anath_raema;;severe_winter ;2;Yumarrak (B);Khaelo (B);Nagythar;Viriavel;Rerdor;Elithea;Avernera;;;;
;1342;85;177;46;Khorth;Naggaroth;Har Ganeth;Khorthar;ganethi;cytharai;;severe_winter ;3_3;Khorth (B);Ultharuun (T);Hag Kaggain (C);Bedemera;Mivren;Laersailn;Limfina;;;;
;1401;43;141;203;Ashar;Naggaroth;Har Ganeth;Khorthar;ganethi;cytharai;;severe_winter ;1;Ashar (B);Kuiron;Vasharajin;Thelhyron;Moreni;Genralarna;Riisildriel;;;;
;1349;169;198;177;Asynnar;Naggaroth;Har Ganeth;Khorthar;ganethi;cytharai;;severe_winter ;3_3;Asynnar (B);Tinara Kar (C);Valhir (B);Uvonila;Ervme;Vasti;Kraes;;;;
;1405;1;153;205;Onais;Naggaroth;Har Ganeth;Khorthar;ganethi;cytharai;;severe_winter ;4_4;Onais (B);Zail Hag (T);Welvarin (T);Zenith (B);Alothas;Khaeleth;Malek;;;;
;1399;169;135;202;Termus;Naggaroth;Har Ganeth;Khorthar;ganethi;cytharai;;severe_winter ;3_3;Termus (B);Karond Zerena (T);Oussandar (B);Gameth;Balaion;Lanfanona;Gierdina;;;;
;1429;169;12;217;Karond Kar;Naggaroth;Karond Kar;Karond Kar;karondi;cytharai;;severe_winter ;5_6;Aggrond Kar (C);Karond Kar (B);Faenlrakin (C);Drixt (B);Aradaro (C);Morelan;Gaenradrian;;;;
;1430;1;15;90;Arieth;Naggaroth;Karond Kar;Karond Kar;karondi;cytharai;;severe_winter ;3_3;Arieth (B);Turnos (C);Klouth (C);Alitak;Bhaalbours;Araca;Lythran;;;;
;1348;127;195;49;Har Vasyk;Naggaroth;Karond Kar;Karond Kar;karondi;cytharai;;severe_winter ;3_3;Har Vasyk (B);Naggmir (T);Vekt Kass (T);Sainwaith;Saerlithe;Rienhil;Moridyth;;;;
;1432;85;21;91;Saith;Naggaroth;Karond Kar;Karond Kar;karondi;cytharai;;severe_winter ;5_5;Saith (B);Graef Aga (C);Suith Kar (C);Bian Hag (T);Sparlok (B);Hazdriuth;Inpuric;;;;
;1431;43;18;218;Vekheil;Naggaroth;Karond Kar;Karond Kar;karondi;cytharai;;severe_winter ;4_4;Vekheil (B);Isharat (T);Macharil (C);Kythos Sar (B);Khaeha;Cadlan;Metruor;;;;
;1433;127;24;219;Wyrmath;Naggaroth;Karond Kar;Karond Kar;karondi;cytharai;;severe_winter ;4_4;Kherith Klath (B);Iaghbreth (T);Kuylar (C);Hag Sain (B);Saldith;Ulseeltar;Kraal;;;;
