Comment;Province ID;Red;Green;Blue;Province Name;Empire;Kingdom;Duchy;Culture;Religion;Terrain;Climate;Holdings;Capital;Holding 2;Holding 3;Holding 4;Holding 5;Holding 6;Holding 7;;;;
;1325;43;117;78;Grimaz Batol;Karak Ankor;Azuli;Gromzikar;goblin_main;greenskin_gods;;;3;Grimaz Batol (U);Kharnok;Undrigrit;;;;;;;;
;1326;85;120;206;Karaz-Lumbar;Karak Ankor;Azuli;Gromzikar;goblin_main;greenskin_gods;;;2;Karaz-Lumbar (U);Lumbar Ungor;Jarkanbar;;;;;;;;
;686;42;141;43;Barak Varr;Karak Ankor;Barak Varr;Barak Varr;dwarf_main;ancestor_gods;;;5_7;Barak Varr (B);Grunbar (B);Barvarak Ungol (C);Thrinn Morak (T);Darnum Gorun (C);Khazid Varr;Kurgazar Varr;;;;
;748;126;114;74;Serkeskal;Karak Ankor;Barak Varr;Barak Varr;dwarf_main;ancestor_gods;;;5;Serkeskal-Ungor (B);Khazid Gringol (B);Ungor Ruvalkin (C);Azul Bar;Khazid Momuzidek;;;;;;
;740;0;90;70;Koganusan;Karak Ankor;Barak Varr;Kogan;dwarf_main;ancestor_gods;;;5;Khazid Koganusan (B);Grim Barra (C);Barak Angazklad (B);Barak Thaggoraki;Barak Irkul;Grim Garra;;;;;
;751;42;123;203;Udibgovos;Karak Ankor;Barak Varr;Kogan;dwarf_main;ancestor_gods;;;5;Udibgovos (B);Mingol Garbad (C);Karada Ekspen;Ungrim Ruvalk;Egsarol;;;;;;
;418;126;189;9;Karak Vlag;Karak Ankor;Dagorath;Vlagaar;dwarf_chaos;hashut;;;4;Karak Vlag (B);Grung Jirikul (C);Kazad Fradum (T);Khazid Yurtim;Karak Aghul;;;;;;
;419;168;192;137;Belyavorota Pass;Karak Ankor;Dagorath;Vlagaar;ungol;northern_gods;mountain_pass;;2;Karak Caldum (B);Grung Ferlal;Yarvansturn;;;;;;;;
;417;84;186;136;Karak Farjul;Karak Ankor;Dagorath;Vlagaar;dwarf_chaos;hashut;;;3;Karak Farjul (B);Grung Dul (C);Tarzum Ungor;;;;;;;;
;415;0;180;135;Karak Jarghal;Karak Ankor;Dagorath;Vlagaar;dwarf_chaos;hashut;;severe_winter;4;Karak Ikaral (B);Grung Dundul (C);Barak Dunnack;Grongol Jarghal;;;;;;;
;423;126;204;139;Karak Eragol;Karak Ankor;Dagorath;Eragol;dwarf_chaos;hashut;;;3;Karak Eragol (B);Grung Dunzedal (C);Khaziderakul;;;;;;;;
;1076;43;33;38;Eragol Bardum;Karak Ankor;Dagorath;Eragol;dwarf_chaos;hashut;;;2;Eragol Bardum (B);Eragol Grunga;Ogrikzar;;;;;;;;
;425;0;210;140;Karak Gorzul;Karak Ankor;Dagorath;Eragol;dwarf_chaos;hashut;;;2;Karak Gorzul (B);Grung Dhark;Karak Joluvan;;;;;;;;
;427;84;3;141;Karak Zan;Karak Ankor;Dagorath;Eragol;dwarf_chaos;hashut;;;2;Karak Zan (B);Alabrin Rhuvan;Gorbinzad;;;;;;;;
;1329;1;129;80;Kazad Klad;Karak Ankor;Dagorath;Eragol;dwarf_chaos;hashut;;;2;Kazad Klad (B);Barak Klad Karak;Humazzar;;;;;;;;
;420;0;195;10;Kazad Opulim;Karak Ankor;Dagorath;Karak Opulim;dwarf_chaos;hashut;;;4;Kazad Opulim (B);Martal Aradal (C);Uralim Ungor (T);Karak Arcaul;;;;;;;
;421;42;198;138;Karak Brianal;Karak Ankor;Dagorath;Karak Opulim;dwarf_chaos;hashut;;;3;Karak Brianal (B);Khazid Uradalik (B);Bryim-Ungor;;;;;;;;
;422;84;201;11;Karak Unlivak;Karak Ankor;Dagorath;Karak Opulim;dwarf_chaos;hashut;;;3;Karak Unlivak (B);Baradesh Oligal (C);Khazid Tutintal;;;;;;;;
;1332;127;138;209;Khaz Bryn;Karak Ankor;Dagorath;Karaz Garaz-a-Bryn;dwarf_chaos;hashut;;;4;Khaz-Bryn Karaz (B);Karak Bryngil (C);Jordikar;Ungol Bryni;;;;;;;
;1331;85;135;81;Karag Garaz;Karak Ankor;Dagorath;Karaz Garaz-a-Bryn;dwarf_chaos;hashut;;;3;Karag Garaz (B);Ungol Garaz (C);Drimdrol;;;;;;;;
;424;168;207;12;Silver Pinnacle;Karak Ankor;Dagorath;Zarazri;strigany;vampiric;;;4;Kazad-Azril-Karak (B);Barak Azril Grong (B);Kazad Gromgol (T);Azril-Thindrongol;Grungazan;;;;;;
;1079;169;42;167;Karak-a-Dumril;Karak Ankor;Dagorath;Zarazri;strigany;vampiric;;;4;Karak Arko (B);Karag Dumril (C);Kazarim;Azrizar;;;;;;;
;1080;1;45;40;Uzzintir;Karak Ankor;Dagorath;Zarazri;strigany;vampiric;;;2;Karak Uzzir (B);Rakkarol;Dordinaz;Akkarazar;;;;;;;
;761;42;153;208;Ekrund;Karak Ankor;Ekrund;Ekrund;dwarf_main;ancestor_gods;;;4_6;Ekrund (B);Kilizum Ungor (C);Mirikar Drakon (T);Khazid Ingimbar (T);Ekrund Ungol;Kolaz Firangor;;;;;
;764;168;162;82;Karzis;Karak Ankor;Ekrund;Ekrund;dwarf_main;ancestor_gods;;;3;Karzis (B);Karag Firik (C);Ungol Brakaram;Zelstom;;;;;;;
;713;126;9;184;Matul Remrit;Karak Ankor;Ekrund;Ekrund;dwarf_main;ancestor_gods;;;5;Matul Remrit (B);Grung Remrit (C);Karag Krund (B);Grorrim Bar;Opulgrum;;;;;;
;762;84;156;81;Mount Bloodhorn;Karak Ankor;Ekrund;Ekrund;dwarf_main;ancestor_gods;;;5;Bloodhorn Citadel (B);Khadiz Gorum (C);Filikammar (T);Urbaz Ungorim;Karak Drogar;;;;;;
;755;0;135;205;Komar;Karak Ankor;Ekrund;Komar;orc_main;greenskin_gods;;;4;Komar (U);Karak Ekzfar;Kazad Urbigaz;Karag Opar;;;;;;;
;757;84;141;206;Nezull;Karak Ankor;Ekrund;Komar;orc_main;greenskin_gods;;;3;Khazid Nezull (U);Grung Nezull;Ekzobar Yannk;Zelbarl;;;;;;;
;759;168;147;207;Zitharis;Karak Ankor;Ekrund;Komar;dwarf_main;ancestor_gods;;;5;Karak Zitharis (B);Barak Soterro (C);Karak Logarim (T);Razerak Bar;Gorbal Ungol;;;;;;
;753;126;129;204;Zuwadison;Karak Ankor;Ekrund;Komar;orc_main;greenskin_gods;;;4;Zuwadison (U);Balgorandazor;Barak Jorgun;Karak Akeroth;;;;;;;
;653;126;42;154;Horn Hold;Karak Ankor;Black Mountains;Hirn;dwarf_main;ancestor_gods;;;4_4;Karak Hirn (B);Grung Rakakadan (C);Khazid Vank (T);Grung Skrim (B);Khazid Ruvalkund;Grongil Tariem;;;;;
;734;168;72;67;Kazad Dron;Karak Ankor;Black Mountains;Hirn;dwarf_main;ancestor_gods;;;4;Kazad Dron (B);Grung Rakadem (C);Khazid Ralsten;Khazid Graem;;;;;;;
;733;126;69;194;Khazid Ruvalkbar;Karak Ankor;Black Mountains;Hirn;dwarf_main;ancestor_gods;;;4;Khazid Ruvalkbar (B);Khazid Theng (B);Khazid Orm;Khazid Nauk;;;;;;;
;1490;222;112;100;Khazid Svarkungor;Karak Ankor;Black Mountains;Hirn;dwarf_main;ancestor_gods;;;2_3;Khazid Svarkungor (B);Kazad Zorn (T);Khazid Azkorn (C) ;Grung Merik;;;;;;;
;652;84;39;26;Karak Grentaz;Karak Ankor;Black Mountains;Hirn;dwarf_main;ancestor_gods;;;4;Karak Grentaz (B);Kazad Hraban (C);Grung Ont;Khazid Bamkin;;;;;;;
;654;168;45;27;Karak Gantuk;Karak Ankor;Black Mountains;Gantuk;dwarf_main;ancestor_gods;;;3_5;Karak Gantuk (B);Khazid Hefek (T);Grung Dramk;Kazad Zhumgak;Kazad Gorimbar;;;;;;
;1489;194;128;155;Karak Hafak;Karak Ankor;Black Mountains;Gantuk;dwarf_main;ancestor_gods;;;3_5;Karak Hafak (B);Khazid Karnzur (T);Grung Huram;Tarazan;Melzar-Opalar;;;;;;
;438;126;36;19;Karak Angazhar;Karak Ankor;Black Mountains;Gantuk;dwarf_main;ancestor_gods;;;4;Karak Angazhar (B);Grung Tepskaf (C);Karak Tyladal;Kazad Sarumtul;;;;;;;
;440;0;42;20;Black Fire Pass;Karak Ankor;Black Mountains;Haz-Drazh;dwarf_main;ancestor_gods;;;3;Kazad Haz-Drazh-Kadrin (B);Grung Irulizal;Kazad Grazhum;Kurligar;;;;;;;
;439;168;39;147;Booming Peak;Karak Ankor;Black Mountains;Haz-Drazh;dwarf_main;ancestor_gods;;;4;Karag Dromar (B);Mighdal Vongalbarak (T);Karak Hurkumdewal;Grung Barrakumzal;;;;;;;
;1092;85;81;46;Karak Kadal;Karak Ankor;Black Mountains;Haz-Drazh;goblin_main;greenskin_gods;;;3;Karak Kadal (U);Grung Kadal;Khazid Kogrim;Gurgginar;;;;;;;
;645;0;18;150;Copper Mountain;Karak Ankor;The Vaults;Izor;dwarf_main;ancestor_gods;;;3_6;Karak Izor (B);Grungi-Khaz (T);Drakkinboren;Skagginbar;Nargol-Ir-Vala;Kazad Garr;;;;;
;644;168;15;22;Khazid Algskarag;Karak Ankor;The Vaults;Izor;dwarf_main;ancestor_gods;;;4_5;Khazid Algskarag (B);Grung Bryn (C) ;Wyrsturm (B);Azgora (T);Lokri Ungol;;;;;;
;637;84;207;146;Khazid Wyrwarn;Karak Ankor;The Vaults;Izor;dwarf_main;ancestor_gods;;;3;Khazid Wyrwarn (B);Vragnil Ungor (B);Karag Bak;;;;;;;;
;634;168;198;17;Grung Ikree;Karak Ankor;The Vaults;Izor;dwarf_main;ancestor_gods;;;3;Grung Ikree (B);Khadiz Gondol (C);Karak Yaril;;;;;;;;
;647;84;24;151;Grung Agrilebaz;Karak Ankor;The Vaults;Izor;dwarf_main;ancestor_gods;;;3;Grung Agrilebaz (B);Khazid Orzzamar (B);Grung Byrn;;;;;;;;
;1109;169;132;182;Khazid Nekewukaz;Karak Ankor;The Vaults;Izor;dwarf_main;ancestor_gods;;;3;Khazid Nekewukaz (B);Barak Obama (B);Grongil Ankron;;;;;;;;
;632;84;192;16;Karak Kaferkammaz;Karak Ankor;The Vaults;Kaferkammaz;dwarf_main;ancestor_gods;;;3;Karak Kaferkammaz (B);Grung Wyrvalk (C) ;Grung Grontilum (C);Kaferkammaz-Zadri (T);;;;;;;
;631;42;189;143;Grung Mizpel;Karak Ankor;The Vaults;Kaferkammaz;dwarf_main;ancestor_gods;;;3;Grung Mizpel (B);Khazid Sundigar (T);Argelzhuf;;;;;;;;
;633;126;195;144;Karak Ekzfilaz;Karak Ankor;The Vaults;Ekzfilazanar;dwarf_main;ancestor_gods;;;4;Karak Ekzfilaz (B);Nylazar (B);Ferdorzar (T);Kultokor-Makaz-Hirak;;;;;;;
;1108;127;129;54;Karag Dar;Karak Ankor;The Vaults;Ekzfilazanar;dwarf_main;ancestor_gods;;;3;Karag Dar (B);Marolg (B);Barak Hadk;;;;;;;;
;630;0;186;15;Kazad Frukund;Karak Ankor;The Vaults;Ekzfilazanar;dwarf_main;ancestor_gods;;;3;Kazad Frukund (B);Frukund Ungol (C);Barak Nur;;;;;;;;
;636;42;204;18;Karak Sedazund;Karak Ankor;The Vaults;Kadridaw;dwarf_main;ancestor_gods;;;5;Karak Sedazund (B);Drakkingor (B);Grung-Gorm (T);Barak Thorbal;Ogrizar Ungol;;;;;;
;635;0;201;145;Karak Grom;Karak Ankor;The Vaults;Kadridaw;dwarf_main;ancestor_gods;;;3;Karak Grom (B) { holy_site = ancestor_gods };Khazund Ungol (B);Opiala Gor;;;;;;;;
;640;0;3;20;Khadiz Urbaz;Karak Ankor;The Vaults;Kadridaw;dwarf_main;ancestor_gods;;;3;Khadiz Urbaz (B);Kazad Zirak;Kazad Enk;;;;;;;;
;436;42;30;18;Slayer Keep;Karak Ankor;Kadrin Ankor;Karak Kadrin;dwarf_main;ancestor_gods;mountain_pass;;5_6;Karak Kadrin (B)  { holy_site = norse_ancestor_gods | holy_site = ancestor_gods };Karak Harkul-Alidul (T);Khazid Uristum (C);Porinor Ungor (B);Jartum Aligol (C);Modan Zhuf;;;;;
;437;84;33;146;Khazid Erakkial;Karak Ankor;Kadrin Ankor;Karak Kadrin;dwarf_main;ancestor_gods;mountain_pass;;4;Khazid Erakkial (B);Grung Tilialdum (C);Kazad Ang;Angurbaz;;;;;;;
;1088;127;69;44;Mindas Ungor;Karak Ankor;Kadrin Ankor;Karak Kadrin;dwarf_main;ancestor_gods;mountain_pass;;2;Mindas Ungor (B);Hilakor Ungor;Karak Firulzar;;;;;;;;
;1089;169;72;172;Zhufstrom;Karak Ankor;Kadrin Ankor;Karak Kadrin;dwarf_main;ancestor_gods;;;3;Zhufstrom Mingol (B);Zhufstrom Barak (C);Yorgrimmar;;;;;;;;
;444;168;54;22;Kadrin Gorm;Karak Ankor;Kadrin Ankor;Peak Pass;dwarf_main;ancestor_gods;mountain_pass;;2;Gorm-Min (B);Mingbar Khazar;Aztak;;;;;;;;
;732;84;66;66;Gelt;Karak Ankor;Kadrin Ankor;Peak Pass;dwarf_main;ancestor_gods;mountain_pass;;1;Gelt (B);Gorf;Urik;;;;;;;;
;1095;1;90;175;Ungik;Karak Ankor;Kadrin Ankor;Krombar;dwarf_main;ancestor_gods;;;2;Ungik (B);Agkoramaz;Karkaraz;;;;;;;;
;1094;169;87;47;Karag Krom;Karak Ankor;Kadrin Ankor;Krombar;dwarf_main;ancestor_gods;;;1;Karag Krom (B);Kromizbar;Azkan-Karak;;;;;;;;
;435;0;27;145;Kazad Hurlidan;Karak Ankor;Kadrin Ankor;Zarkadrin;dwarf_main;ancestor_gods;;;2;Khazid Hurlidan (B);Zakang;Karak Ordan;;;;;;;;
;1090;1;75;45;Ingikvar;Karak Ankor;Kadrin Ankor;Zarkadrin;dwarf_main;ancestor_gods;;;2;Khazalid Ingikvar (B);Oronibar;Khazid Sorlak;;;;;;;;
;1091;43;78;173;Jorzium;Karak Ankor;Kadrin Ankor;Zarkadrin;dwarf_main;ancestor_gods;;;3;Jorzium Ungol (B);Dron (C);Grung Zoriz;;;;;;;;
;1105;1;120;180;Karak Dum;Karak Ankor;Karak Dum;Karak Dum;dwarf_main;ancestor_gods;;;4;Karak Dum (B);Haglkorn Ungor (B);Grung Holr;Grung Bronn;;;;;;;
;1103;127;114;179;Grung Dwor;Karak Ankor;Karak Dum;Karak Dum;dwarf_main;ancestor_gods;;;3;Grung Dwor (B);Grungil Krunk (B);Zak Azamar;;;;;;;;
;1314;169;108;57;Jong-On;Karak Ankor;Karak Dum;Karak Dum;dwarf_main;ancestor_gods;;;2;Jong Bar (B);Grong Oss (T);Khurunaz;;;;;;;;
;1104;169;117;52;Grongol Norn;Karak Ankor;Karak Dum;Karak Dum;dwarf_main;ancestor_gods;;;3;Grongol Norn (B);Kro Ungor (T);Grung Dal;;;;;;;;
;1315;1;111;185;Rodmarin;Karak Ankor;Karak Dum;Karak Dum;dwarf_main;ancestor_gods;;;2;Rodmar (B);Rodmarok (T);Khadazam;;;;;;;;
;781;42;0;218;Misty Mountain;Karak Ankor;Mhornar Ankor;Karag Shathur;goblin_main;greenskin_gods;;;1_4;Misty Keep (U) { holy_site = greenskin_gods };Moat of the Dolphin;Dreadhold;Mandyston;;;;;;;
;1319;1;99;75;Gringril;Karak Ankor;Mhornar Ankor;Karag Shathur;goblin_main;greenskin_gods;;;3;Khaz Gringril (U);Opular Khar;Morhn Grim;;;;;;;;
;1320;43;102;203;Karag Ril;Karak Ankor;Mhornar Ankor;Karag Shathur;goblin_main;greenskin_gods;;;2;Karag Ril (U);Ril-Khaz;Wudarim;;;;;;;;
;1321;85;105;76;Tromriki;Karak Ankor;Mhornar Ankor;Karag Shathur;goblin_main;greenskin_gods;;;2;Karak Tromriki (U);Ungol Tromriki;Ekkazam;;;;;;;;
;1322;127;108;204;Ikizir;Karak Ankor;Mhornar Ankor;Langkt Orrud;goblin_main;greenskin_gods;;;1;Ikizir (U);Induralaz;Turgalzar;;;;;;;;
;1323;169;111;77;Karak Palik;Karak Ankor;Mhornar Ankor;Langkt Orrud;goblin_main;greenskin_gods;;;3;Karak Palik (U);Yirni;Furil;;;;;;;;
;651;42;36;153;Karak Ziflin;Karak Ankor;Grey Mountains;Zifilibar;dwarf_main;ancestor_gods;;;4;Karak Ziflin (B);Khazurbar Ungol (C);Orchizar (T);Lyrabar;Urbinaz Krong;;;;;;
;648;126;27;24;Grung Ardzufak;Karak Ankor;Grey Mountains;Zifilibar;dwarf_main;ancestor_gods;;;4;Grung Ardzufak (C);Khazid-Ardzufak (B);Khazid-Mortim (T);Ardzufak Grim;;;;;;;
;646;42;21;23;Kazad Elgazund;Karak Ankor;Grey Mountains;Zifilibar;dwarf_main;ancestor_gods;;;3;Kazad Elgazund (B);Skrundaz (C);Khazid-Omber;;;;;;;;
;890;127;27;129;Karak Azgaraz;Karak Ankor;Grey Mountains;Azgarazar;dwarf_main;ancestor_gods;;;4;Karak Azgaraz (B);Khazid Ukurum (B);Grung Eastrunm;Karak Wazum;;;;;;;
;726;42;48;63;Langkt-Girt;Karak Ankor;Grey Mountains;Azgarazar;dwarf_main;ancestor_gods;;;2;Turgon (B);Khazid-Turgon;Opaldrium;;;;;;;;
;650;0;33;25;Karak Norn;Karak Ankor;Grey Mountains;Karak Norn;dwarf_main;ancestor_gods;;;3;Karak Norn (B);Nornizar (B);Grung Gandaz;;;;;;;;
;649;168;30;152;Khazid Grimaz;Karak Ankor;Grey Mountains;Karak Norn;dwarf_main;ancestor_gods;;;3;Khazid Grimaz (B);Korbal Maggrond (B);Felsitorn;;;;;;;;
;433;42;87;63;Red Eye Mountain;Karak Ankor;Ungor Ankor;Karak Ungor;goblin_main;greenskin_gods;;;7;Karak Ungor (U) { holy_site = ancestor_gods };Ungor-Ungol;Karaz Yannir (T);Grung Adril;Grungil Kromin;Karag Hyloriz;Jondorin;;;;
;445;0;57;150;Karak Raziak;Karak Ankor;Ungor Ankor;Karak Ungor;goblin_main;greenskin_gods;;;2;Barak Raziak (B);Krikin-Raziak;Barazzam;;;;;;;;
;446;42;60;23;Khazid Irkulaz;Karak Ankor;Ungor Ankor;Karak Ungor;goblin_main;greenskin_gods;;;3;Khazid Irkulaz (B);Karagonk;Nogarun-Ungor;;;;;;;;
;434;168;24;17;Mount Karlnir;Karak Ankor;Ungor Ankor;Karak Ungor;dwarf_main;ancestor_gods;;;2;Karlnir Kazad (C);Zaktiwaz;Batolgar;;;;;;;;
;1078;127;39;39;Soddus;Karak Ankor;Ungor Ankor;Karak Ungor;goblin_main;greenskin_gods;;;3;Soddus Ungor (U);Soddus Grung;Grimbol;;;;;;;;
;1081;43;48;168;Ungor-Bar-Indur;Karak Ankor;Ungor Ankor;Karak Ungor;goblin_main;greenskin_gods;;;3;Ungor-Bar-Indur (U);Kazad Indur;Karak Arond;Grung Abrakk;;;;;;;
;431;42;15;143;Seep-Gore;Karak Ankor;Ungor Ankor;Dokuvalk;goblin_main;greenskin_gods;;;4;Seep-Gore (U);Thindrongol Zor;Azamar Dok;Kazad Akrak;;;;;;;
;430;0;12;15;West Rock Mountain;Karak Ankor;Ungor Ankor;Dokuvalk;goblin_main;greenskin_gods;;;3;Mingol Khrum (U);Thraggol;Grung Ungr;;;;;;;;
;1327;127;123;79;Kazad Kol;Karak Ankor;Ungor Ankor;Kol;goblin_main;greenskin_gods;;;2;Kazad Kol (U);Kazad Kol Kadrin Barak;Zar-Adanil;;;;;;;;
;1328;169;126;207;Kazad Ghulg;Karak Ankor;Ungor Ankor;Kol;goblin_main;greenskin_gods;;;2;Kazad Ghulg (U);Thandri Karaz;Azar-Yarv;;;;;;;;
;442;84;48;21;Zhufbar;Karak Ankor;Zhufbarak;Zhufbar;dwarf_main;ancestor_gods;;;4_6;Zhufbar (B);Wutraz Ungor (C);Gromthi Ungor (T);Kazad Weralum (B);Grung Hiraluret;Um Aralzum;;;;;
;443;126;51;149;Grung Gundrikson;Karak Ankor;Zhufbarak;Zhufbar;dwarf_main;ancestor_gods;;;2;Grung Gundrikson (B);Jorgrim Karbar;Urkanvar;;;;;;;;
;1085;1;60;170;Karak Razala;Karak Ankor;Zhufbarak;Zhufbar;dwarf_main;ancestor_gods;;;3;Karak Razala (B);Grung Razala (C);Talt;;;;;;;;
;1083;127;54;169;Khazalid Dorn;Karak Ankor;Zhufbarak;Zhufbar;dwarf_main;ancestor_gods;;;4;Khazalid Dorn (B);Seraks Drongol (C);Hyfir Norn;Zorgrim Urkvar;;;;;;;
;1084;169;57;42;Landrin-a-Klan;Karak Ankor;Zhufbarak;Zhufbar;dwarf_main;ancestor_gods;;;3;Landrin-a-Klan (B);Zarnol (C);Ruvalk Wazzrik;;;;;;;;
;441;42;45;148;Cragmere;Karak Ankor;Zhufbarak;Varnan;goblin_main;greenskin_gods;;;5;Cragmere (U);Khazid Argol;Untolaz Ungor;Grung Durandum;Khazid Grungdulum;;;;;;
;727;84;51;191;Langkhaz;Karak Ankor;Zhufbarak;Varnan;goblin_main;greenskin_gods;;;2;Undi Gor (U);Kazad Tidali;Torganbar;;;;;;;;
;1082;85;51;41;Undrivar-Bar;Karak Ankor;Zhufbarak;Varnan;goblin_main;greenskin_gods;;;3;Undrivar-Bar-Ungol (U);Kazad Viktor;Yarak Krimbo;;;;;;;;
;1106;43;123;53;Skraklaz Ungor;Karak Ankor;Zhufbarak;Zhufbar Barak;dwarf_main;ancestor_gods;;;3;Skraklaz Ungor (C);Garmsbad (B);Kar Maggrund;;;;;;;;
;1491;143;182;225;Khazid Aldum;Karak Ankor;Zhufbarak;Zhufbar Barak;dwarf_main;ancestor_gods;;;3;Khazid Aldum (B);Grung Aldum (C) ;Karag Skalt;Urdamval;;;;;;;
;1107;85;126;181;Kolaz Ungor;Karak Ankor;Zhufbarak;Zhufbar Barak;dwarf_main;ancestor_gods;;;3;Kolaz Ungor (C);Gurthang (T);Korebarrack;Kizarl;;;;;;;
;202;84;180;1;Kislev;Kislev;Kislev;Kislev;gospodar;ursun;farmlands;normal_winter ;5_7;Zimniy Dvorets (B) { holy_site = ursun|holy_site = northern_gods };Zvenkovya (B);Borokovo (T);Koztowny (C);Posantra (B);Ursenivo;Ustnidora;;;;
KISLEV;673;126;102;164;Inkodevna;Kislev;Kislev;Kislev;gospodar;ursun;;normal_winter ;5;Inkodevna (B);Nidzica (T);Piast (C);Sava;Urskoydok;;;;;;
;705;0;198;180;Turov;Kislev;Kislev;Kislev;gospodar;ursun;;normal_winter ;5;Ardhka (B);Turov (C);Suzdal (T);Kem;Mehikoorma;;;;;;
;941;170;78;7;Voronino;Kislev;Kislev;Kislev;gospodar;ursun;;normal_winter ;4;Voronino (B);Nizhnaya Urskoyovka (C);Zlatograd (T);Gospodaringrad;;;;;;;
;214;168;3;7;Kalinora;Kislev;Kislev;Kalinora;gospodar;ursun;;normal_winter ;3;Fort Jakova (B);Kalinora (C);Uyar;;;;;;;;
;213;126;0;134;Pugacheyev;Kislev;Kislev;Kalinora;gospodar;ursun;;normal_winter ;3;Pugacheyev (B);Sochi (C);Troitsk;;;;;;;;
;215;0;6;135;Vetluga;Kislev;Kislev;Kalinora;gospodar;ursun;;normal_winter ;3;Vetluga (B);Stroita;Pevek;;;;;;;;
;207;84;195;131;Kyrnoka;Kislev;Kislev;Kyrnoka;gospodar;ursun;;normal_winter ;4;Kyrnoka (B);Gerlsev (C);Mirka;Smonya;;;;;;;
;210;0;204;5;Belev;Kislev;Kislev;Kyrnoka;gospodar;ursun;;normal_winter ;4;Belev (B);Deghov (C);Igerov;Resov;;;;;;;
;209;168;201;132;Boguchar;Kislev;Kislev;Lesia;gospodar;ursun;;normal_winter ;4;Boguchar (B);Bor (C);Kansk;Petrov Val;;;;;;;
;211;42;207;133;Chernigov;Kislev;Kislev;Lesia;gospodar;ursun;;normal_winter ;3;Chernigov (B);Voltsara (C);Petergof;;;;;;;;
;212;84;210;6;Polotsk;Kislev;Kislev;Lesia;gospodar;ulrican;;normal_winter ;3;Polotsk (B);Vitebsk (C);Plast;;;;;;;;
;208;126;198;4;Vitevo;Kislev;Kislev;Lesia;gospodar;ursun;;normal_winter ;4;Vitevo (B);Chulym (C);Buy;Bilibino;;;;;;;
;205;0;189;130;Resvynhaf;Kislev;Kislev;Shirokij;gospodar;ursun;;normal_winter ;3;Resvynhaf (B);Irbit (C);Glazov;;;;;;;;
;206;42;192;3;Rakhov;Kislev;Kislev;Shirokij;gospodar;ulrican;;normal_winter ;3;Rakhov (B);Dubna (C);Donetsk;;;;;;;;
;203;126;183;129;Shirokij Forest;Kislev;Kislev;Shirokij;gospodar;ulrican;;normal_winter ;2;Ryazan (B);Shirokijov;;;;;;;;;
;175;0;99;215;Erengrad;Kislev;Ropsmannia;Erengrad;gospodar;northern_gods;farmlands;severe_winter ;5_7;Erengrad (C);Gomela (B);Klichawa (T);Mstislavlios (C);Shklovok (B);Dizna;Dokshatsyky;;;;
;195;0;159;225;Krakjunov;Kislev;Ropsmannia;Erengrad;gospodar;ursun;;severe_winter ;4;Krakjunov (B);Schonsze (C);Czorn;Nevel;;;;;;;
;197;84;165;226;Plowce;Kislev;Ropsmannia;Erengrad;gospodar;ursun;;severe_winter ;4;Plowce (B);Brzesc (C);Wojttaszyce (T);Nelidovo;;;;;;;
;192;84;150;96;Vdovya;Kislev;Ropsmannia;Dobryrion;ungol;ursun;;severe_winter ;4;Vdovya (B);Belava (C);Sosnovy Bor;Roshal;;;;;;;
;191;42;147;223;Taldom;Kislev;Ropsmannia;Dobryrion;ungol;northern_gods;;severe_winter ;4;Taldom (B);Udachny (C);Volosovo (T);Sorsk;;;;;;;
;201;42;177;128;Zabow;Kislev;Ropsmannia;Dobryrion;gospodar;ursun;;severe_winter ;4;Zabow (B);Kamysh (C);Svatinevo (T);Irinasgrad;;;;;;;
;204;168;186;2;Ptorsk;Kislev;Ropsmannia;Merya;gospodar;ulrican;;severe_winter ;3;Ptorsk (B);Slavyanaskaya (C);Karasuk;;;;;;;;
;200;0;174;0;Blotno;Kislev;Ropsmannia;Merya;gospodar;ursun;;severe_winter ;3;Blotno (B);Kasli;Kashin;;;;;;;;
;199;168;171;227;Wizna;Kislev;Ropsmannia;Merya;gospodar;ursun;;severe_winter ;3;Wizna (B);Mogocha;Kstovo;;;;;;;;
;196;42;162;98;Koniecpole;Kislev;Ropsmannia;Rubitia;gospodar;ursun;;severe_winter ;4;Koniecpole (B);Ostrody (T);Gorovny;Tezew;;;;;;;
;198;126;168;99;Jydske;Kislev;Ropsmannia;Rubitia;gospodar;ursun;;severe_winter ;3;Jydske (B);Choika (C);Mikun;;;;;;;;
;160;0;54;80;Zenilev;Kislev;Translynsk;Volkolamsk;ropsmann;northern_gods;;severe_winter ;4;Zenilev (B);Svedora (C);Mosty (T);Vawkavysky;;;;;;;
;159;168;51;207;Ostrosk;Kislev;Translynsk;Volkolamsk;ropsmann;northern_gods;;severe_winter ;4;Ostrosk (B);Iwye (C);Smarhona (T);Novgroduk;;;;;;;
;165;0;69;210;Petrikov;Kislev;Translynsk;Volkolamsk;ropsmann;northern_gods;;severe_winter ;3;Petrikov (B);Vyetka (C);Konyikia;;;;;;;;
;164;168;66;82;Turaw;Kislev;Translynsk;Kozdramask;ropsmann;northern_gods;;severe_winter ;4;Turaw (B);Chachersk (C);Yel'sk (T);Narowlya;;;;;;;
;170;0;84;85;The Golinyi;Kislev;Translynsk;Kozdramask;ropsmann;northern_gods;;severe_winter ;3;Iaryn (B);Dushyka (C);Chazask;;;;;;;;
;162;84;60;81;Tolsol;Kislev;Translynsk;Kozdramask;ungol;northern_gods;;severe_winter ;3;Tolsolvoiska (B);Kamenents (C);Stolina;;;;;;;;
